lncrna_id,partner_id,partner_name,pearson_r,pvalue,gene_description,gene_name,organism,pident,evalue,bitscore
Cp_V2_contig_670,Cp_V2_contig_2779,.,0.9489,2.8e-05,protein 6A,LARP6A,Arabidopsis thaliana,51.485,8.36e-78,247.0
Cp_V2_contig_670,Cp_V2_contig_5104,.,0.9482,3e-05,"aldolase 3, chloroplastic",FBA3,Arabidopsis thaliana,86.802,0.0,699.0
Cp_V2_contig_670,Cp_V2_contig_25880,.,0.9479,3e-05,protein At2g24330,At2g24330,Arabidopsis thaliana,58.427,1.3999999999999999e-61,201.0
Cp_V2_contig_670,Cp_V2_contig_2705,.,0.9469,3.3e-05,FREE1,FREE1,Arabidopsis thaliana,62.162,1.1499999999999999e-131,399.0
Cp_V2_contig_670,Cp_V2_contig_13515,.,0.9465,3.4e-05,,,,,,
Cp_V2_contig_670,Cp_V2_contig_2326,.,0.9464,3.4e-05,"kinase, peroxisomal",PMK,Arabidopsis thaliana,67.54,0.0,600.0
Cp_V2_contig_670,Cp_V2_contig_26525,.,0.9453,3.7e-05,transporter 2,PROT2,Arabidopsis thaliana,69.364,4.73e-86,262.0
Cp_V2_contig_670,Cp_V2_contig_2303,.,0.9448,3.8e-05,PIN-LIKES 7,PILS7,Arabidopsis thaliana,57.143,1.27e-152,440.0
Cp_V2_contig_670,Cp_V2_contig_32420,.,0.944,4e-05,transcription factor Y subunit C-2,NFYC2,Arabidopsis thaliana,78.906,4.8e-68,213.0
Cp_V2_contig_670,Cp_V2_contig_17170,.,0.9437,4.1e-05,factor MYB73,MYB73,Arabidopsis thaliana,47.569,4.55e-73,234.0
Cp_V2_contig_670,Cp_V2_contig_10048,.,0.9426,4.4e-05,12,PER12,Arabidopsis thaliana,62.046,4.96e-142,413.0
Cp_V2_contig_670,Cp_V2_contig_13783,.,0.9413,4.8e-05,choline kinase 2,At1g74320,Arabidopsis thaliana,66.864,3.53e-170,483.0
Cp_V2_contig_670,Cp_V2_contig_7475,.,0.9394,5.5e-05,,,,,,
Cp_V2_contig_670,Cp_V2_contig_3837,.,0.9381,6e-05,zipper protein HAT5,HAT5,Arabidopsis thaliana,46.358,5.46e-35,130.0
Cp_V2_contig_670,Cp_V2_contig_30041,.,0.9374,6.2e-05,carboxyl-terminal hydrolase 19,UBP19,Arabidopsis thaliana,63.077,7.21e-143,422.0
Cp_V2_contig_670,Cp_V2_contig_34533,.,0.9365,6.6e-05,ACID-INSENSITIVE 5-like protein 3,DPBF4,Arabidopsis thaliana,36.596,1.97e-30,116.0
Cp_V2_contig_670,Cp_V2_contig_11007,.,0.9362,6.7e-05,incorporator 3,SERINC3,Pongo abelii,28.913,6.13e-43,162.0
Cp_V2_contig_670,Cp_V2_contig_13429,.,0.931,9.1e-05,,,,,,
Cp_V2_contig_670,Cp_V2_contig_21708,.,0.931,9.1e-05,ubiquitin protein ligase RIE1,RIE1,Arabidopsis thaliana,59.936,3.37e-92,286.0
Cp_V2_contig_670,Cp_V2_contig_46902,.,0.9291,0.000101,cytidylyltransferase 1,CCT1,Arabidopsis thaliana,80.769,1.0199999999999999e-23,95.5
Cp_V2_contig_670,Cp_V2_contig_10892,.,0.929,0.000102,,At1g47710,Arabidopsis thaliana,68.159,1.78e-82,254.0
Cp_V2_contig_670,Cp_V2_contig_7739,.,0.929,0.000102,,,,,,
Cp_V2_contig_670,Cp_V2_contig_31777,.,0.9278,0.000109,(S)-NAD(P)H-hydrate dehydratase,VIT_05s0020g02800,Vitis vinifera,76.341,3.3e-174,493.0
Cp_V2_contig_670,Cp_V2_contig_10968,.,0.9276,0.00011,c,CC-1,Oryza sativa subsp. japonica,87.5,1.94e-68,209.0
Cp_V2_contig_670,Cp_V2_contig_15088,.,0.9273,0.000112,protein phosphatase 2C 60,At4g31860,Arabidopsis thaliana,62.763,5.54e-151,432.0
Cp_V2_contig_670,Cp_V2_contig_26026,.,0.9255,0.000123,"6-phosphogluconolactonase 4, chloroplastic",OsI_031067,Oryza sativa subsp. indica,66.667,1.62e-28,108.0
Cp_V2_contig_670,Cp_V2_contig_1097,.,0.9251,0.000126,factor DIVARICATA,DIVARICATA,Antirrhinum majus,52.717,1.17e-56,185.0
Cp_V2_contig_670,Cp_V2_contig_5597,.,0.9242,0.000132,"aarF domain-containing protein kinase At1g71810, chloroplastic",At1g71810,Arabidopsis thaliana,65.274,0.0,878.0
Cp_V2_contig_670,Cp_V2_contig_123,.,0.9231,0.000139,synthase 11,KCS11,Arabidopsis thaliana,80.519,4.15e-139,407.0
Cp_V2_contig_670,Cp_V2_contig_32418,.,0.9228,0.000141,IIIx synthase,UGT94-289-1,Siraitia grosvenorii,46.865,6e-85,269.0
Cp_V2_contig_670,Cp_V2_contig_19606,.,0.9222,0.000146,,,,,,
Cp_V2_contig_670,Cp_V2_contig_11798,.,0.922,0.000147,acid transporter AVT6C,AVT6C,Arabidopsis thaliana,64.578,8.91e-158,454.0
Cp_V2_contig_670,Cp_V2_contig_37429,.,0.921,0.000154,,,,,,
Cp_V2_contig_670,Cp_V2_contig_21685,.,0.9208,0.000156,"reductase, chloroplastic (Fragment)",GOR,Nicotiana tabacum,82.677,6.23e-154,445.0
Cp_V2_contig_670,Cp_V2_contig_37548,.,0.9208,0.000156,,,,,,
Cp_V2_contig_670,Cp_V2_contig_8615,.,0.9196,0.000166,,,,,,
Cp_V2_contig_670,Cp_V2_contig_20242,.,0.9194,0.000168,FLX-like 3,FLXL3,Arabidopsis thaliana,44.086,1.02e-42,149.0
Cp_V2_contig_670,Cp_V2_contig_46907,.,0.9191,0.000169,protein PCC13-62,,Craterostigma plantagineum,97.368,1.95e-16,77.0
Cp_V2_contig_670,Cp_V2_contig_36163,.,0.9182,0.000177,protein PCC13-62,,Craterostigma plantagineum,97.98,1.82e-61,192.0
Cp_V2_contig_670,Cp_V2_contig_17963,.,0.9179,0.00018,phosphatase 2C 16,HAB1,Arabidopsis thaliana,61.111,8.02e-146,424.0
Cp_V2_contig_670,Cp_V2_contig_28730,.,0.9159,0.000197,dehydrogenase,LGALDH,Arabidopsis thaliana,60.256,3.05e-26,102.0
Cp_V2_contig_670,Cp_V2_contig_10120,.,0.9138,0.000218,"galactosyltransferase SFR2, chloroplastic",SFR2,Arabidopsis thaliana,57.471,5.22e-28,110.0
Cp_V2_contig_670,Cp_V2_contig_9158,.,0.913,0.000226,synthase 9,KCS9,Arabidopsis thaliana,74.359,2.32e-61,198.0
Cp_V2_contig_670,Cp_V2_contig_3733,.,0.9099,0.000259,voltage-gated potassium channel subunit beta,KAB1,Arabidopsis thaliana,84.451,0.0,598.0
Cp_V2_contig_670,Cp_V2_contig_38011,.,0.9099,0.000258,cytidylyltransferase 2,CCT2,Arabidopsis thaliana,67.045,2.82e-74,231.0
Cp_V2_contig_670,Cp_V2_contig_38638,.,0.9081,0.000278,,,,,,
Cp_V2_contig_670,Cp_V2_contig_11082,.,0.9068,0.000295,ceramidase 3,NCER3,Arabidopsis thaliana,74.809,3.51e-130,389.0
Cp_V2_contig_670,Cp_V2_contig_24960,.,0.9049,0.000319,reductase,,Hordeum vulgare,68.254,9.3e-23,94.0
Cp_V2_contig_670,Cp_V2_contig_46398,.,0.9044,0.000325,protein At3g06240,At3g06240,Arabidopsis thaliana,30.025,1.6499999999999999e-38,147.0
Cp_V2_contig_670,Cp_V2_contig_10805,.,0.904,0.000331,"6-phosphogluconolactonase 4, chloroplastic",Os09g0529100,Oryza sativa subsp. japonica,76.423,4.0000000000000004e-66,205.0
Cp_V2_contig_670,Cp_V2_contig_4693,.,0.903,0.000345,protein At4g00755,At4g00755,Arabidopsis thaliana,45.028,2.45e-94,293.0
Cp_V2_contig_670,Cp_V2_contig_40304,.,0.9028,0.000347,embryogenesis abundant protein 31,RAB28,Arabidopsis thaliana,62.0,2.89e-13,67.0
Cp_V2_contig_670,Cp_V2_contig_1900,.,0.9026,0.000349,,,,,,
Cp_V2_contig_670,Cp_V2_contig_24396,.,0.9023,0.000354,,,,,,
Cp_V2_contig_670,Cp_V2_contig_16079,.,0.9016,0.000363,GTP-binding protein 1,spg1,Schizosaccharomyces pombe (strain 972 / ATCC 24843),42.64,4.72e-53,177.0
Cp_V2_contig_670,Cp_V2_contig_29501,.,0.9001,0.000385,proton ATPase subunit a3,VHA-a3,Arabidopsis thaliana,71.498,2.45e-91,287.0
Cp_V2_contig_692,Cp_V2_contig_694,.,0.9903,0.0,"polymerase sigma factor sigE, chloroplastic/mitochondrial",SIGE,Arabidopsis thaliana,54.813,3.1e-129,383.0
Cp_V2_contig_692,Cp_V2_contig_31695,.,0.9744,2e-06,protein At1g01500,At1g01500,Arabidopsis thaliana,43.607,2.34e-44,160.0
Cp_V2_contig_692,Cp_V2_contig_17692,.,0.9478,3e-05,pre-mRNA-splicing factor ATP-dependent RNA helicase DEAH5,At3g26560,Arabidopsis thaliana,70.286,1.11e-70,238.0
Cp_V2_contig_692,Cp_V2_contig_1607,.,0.9414,4.8e-05,2-1,GGCT2;1,Arabidopsis thaliana,84.043,4.36e-57,182.0
Cp_V2_contig_692,Cp_V2_contig_2580,.,0.9321,8.6e-05,"1, chloroplastic",BAM1,Arabidopsis thaliana,88.05,5.4e-103,309.0
Cp_V2_contig_692,Cp_V2_contig_29178,.,0.9315,8.9e-05,initiation factor eIF2B subunit alpha,eif2b1,Dictyostelium discoideum,48.276,3.92e-51,174.0
Cp_V2_contig_692,Cp_V2_contig_13481,.,0.9268,0.000115,protein SKIP14,SKIP14,Arabidopsis thaliana,42.4,7.37e-61,206.0
Cp_V2_contig_692,Cp_V2_contig_5773,.,0.9208,0.000156,"lipid transfer protein 7, mitochondrial",Stard7,Mus musculus,30.464,9.07e-11,67.8
Cp_V2_contig_692,Cp_V2_contig_10695,.,0.9193,0.000168,transcription factor 50,BZIP50,Oryza sativa subsp. japonica,74.194,1.78e-08,53.5
Cp_V2_contig_692,Cp_V2_contig_792,.,0.9173,0.000185,"1, chloroplastic",BAM1,Arabidopsis thaliana,80.645,1.17e-45,160.0
Cp_V2_contig_692,Cp_V2_contig_1042,.,0.9122,0.000233,"factor G-2, chloroplastic",fusA2,Glycine max,84.485,0.0,1311.0
Cp_V2_contig_692,Cp_V2_contig_22369,.,0.9077,0.000284,domain-containing protein POB1,POB1,Arabidopsis thaliana,84.358,4.67e-105,317.0
Cp_V2_contig_692,Cp_V2_contig_6459,.,0.9031,0.000343,domain-containing protein 1,bsdc1,Xenopus tropicalis,29.63,5.28e-14,77.0
Cp_V2_contig_692,Cp_V2_contig_37659,.,0.9025,0.00035,"repair RAD52-like protein 2, chloroplastic",RAD52-2,Arabidopsis thaliana,76.224,2.51e-62,202.0
Cp_V2_contig_8442,Cp_V2_contig_15710,.,0.9769,1e-06,dehydratase small subunit 1,SSU1,Arabidopsis thaliana,72.512,6.19e-96,284.0
Cp_V2_contig_8442,Cp_V2_contig_6968,.,0.967,5e-06,initiation factor IF-2,infB,Bradyrhizobium sp. (strain ORS 278),45.638,1.6499999999999999e-131,417.0
Cp_V2_contig_8442,Cp_V2_contig_20690,.,0.9632,8e-06,protein FOR GROWTH AND FERTILITY 2,CGF2,Arabidopsis thaliana,67.638,2.5500000000000003e-129,380.0
Cp_V2_contig_8442,Cp_V2_contig_10274,.,0.9587,1.2e-05,"desaturase, chloroplastic/chromoplastic",ZDS,Solanum lycopersicum,87.945,0.0,689.0
Cp_V2_contig_8442,Cp_V2_contig_23819,.,0.95,2.6e-05,domain-containing CTD phosphatase,At4g06599,Arabidopsis thaliana,80.198,7.769999999999999e-172,484.0
Cp_V2_contig_8442,Cp_V2_contig_18033,.,0.9451,3.7e-05,chloroplastic,NLP3,Arabidopsis thaliana,87.791,8.93e-112,326.0
Cp_V2_contig_8442,Cp_V2_contig_1681,.,0.9424,4.5e-05,factor 8A,PRP8A,Arabidopsis thaliana,92.255,0.0,1063.0
Cp_V2_contig_8442,Cp_V2_contig_12969,.,0.9414,4.8e-05,membrane protein 727,VAMP727,Arabidopsis thaliana,87.255,6.5e-126,359.0
Cp_V2_contig_8442,Cp_V2_contig_5559,.,0.939,5.6e-05,domain-containing protein DSK2b,DSK2B,Arabidopsis thaliana,61.017,9.599999999999999e-165,483.0
Cp_V2_contig_8442,Cp_V2_contig_5205,.,0.9385,5.8e-05,,CUL1,Oryza sativa subsp. japonica,86.681,0.0,806.0
Cp_V2_contig_8442,Cp_V2_contig_29178,.,0.9377,6.1e-05,initiation factor eIF2B subunit alpha,eif2b1,Dictyostelium discoideum,48.276,3.92e-51,174.0
Cp_V2_contig_8442,Cp_V2_contig_3659,.,0.9376,6.1e-05,4-phosphate 5-kinase 9,PIP5K9,Arabidopsis thaliana,68.37,0.0,1075.0
Cp_V2_contig_8442,Cp_V2_contig_9242,.,0.9375,6.2e-05,domain family member 15,Tbc1d15,Mus musculus,49.0,2.24e-96,315.0
Cp_V2_contig_8442,Cp_V2_contig_672,.,0.9365,6.6e-05,"3,5-epimerase 2",GME-2,Oryza sativa subsp. japonica,94.795,0.0,735.0
Cp_V2_contig_8442,Cp_V2_contig_8089,.,0.9359,6.9e-05,protein sorting-associated protein 20 homolog 1,VPS20.1,Arabidopsis thaliana,63.057,3.4e-41,141.0
Cp_V2_contig_8442,Cp_V2_contig_11635,.,0.9348,7.3e-05,interactive domain-containing protein 3,ARID3,Arabidopsis thaliana,33.929,1.21e-07,57.0
Cp_V2_contig_8442,Cp_V2_contig_735,.,0.9325,8.4e-05,protein RBP47,RBP47,Nicotiana plumbaginifolia,65.074,4.91e-121,354.0
Cp_V2_contig_8442,Cp_V2_contig_4374,.,0.9323,8.5e-05,"desaturase, chloroplastic/chromoplastic",ZDS,Capsicum annuum,88.292,0.0,939.0
Cp_V2_contig_8442,Cp_V2_contig_20920,.,0.9315,8.8e-05,purine biosynthesis protein PurH,purH,Bacillus cereus (strain AH820),50.189,2.07e-172,508.0
Cp_V2_contig_8442,Cp_V2_contig_13560,.,0.9307,9.2e-05,,,,,,
Cp_V2_contig_8442,Cp_V2_contig_5497,.,0.9301,9.6e-05,,,,,,
Cp_V2_contig_8442,Cp_V2_contig_22966,.,0.9287,0.000104,,,,,,
Cp_V2_contig_8442,Cp_V2_contig_19588,.,0.9259,0.00012,pyruvate carrier 4,MPC4,Arabidopsis thaliana,83.333,6.41e-64,194.0
Cp_V2_contig_8442,Cp_V2_contig_1243,.,0.925,0.000126,cytidylyltransferase 2,CCT2,Arabidopsis thaliana,76.496,3.2500000000000004e-124,358.0
Cp_V2_contig_8442,Cp_V2_contig_13026,.,0.9242,0.000132,"dehydrogenase [ubiquinone] flavoprotein subunit 1, mitochondrial",SDH1-1,Arabidopsis thaliana,85.366,2.84e-137,403.0
Cp_V2_contig_8442,Cp_V2_contig_6438,.,0.9223,0.000145,,,Atriplex nummularia,87.013,5.6299999999999994e-95,277.0
Cp_V2_contig_8442,Cp_V2_contig_7988,.,0.9222,0.000145,disease resistance protein At4g33300,At4g33300,Arabidopsis thaliana,52.016,1.54e-79,258.0
Cp_V2_contig_8442,Cp_V2_contig_11213,.,0.922,0.000147,RNA effector molecule,SE,Arabidopsis thaliana,62.775,0.0,601.0
Cp_V2_contig_8442,Cp_V2_contig_23462,.,0.922,0.000147,"LIKE EARLY STARVATION, chloroplastic",LESV,Arabidopsis thaliana,47.619,1.75e-07,55.1
Cp_V2_contig_8442,Cp_V2_contig_11547,.,0.9212,0.000153,protein DnaJ,dnaJ,Oleidesulfovibrio alaskensis (strain ATCC BAA-1058 / DSM 17464 / G20),47.692,2.67e-08,58.5
Cp_V2_contig_8442,Cp_V2_contig_15465,.,0.9205,0.000159,lumen protein-retaining receptor,ERD2,Entamoeba histolytica (strain ATCC 30459 / HM-1:IMSS / ABRM),33.784,2.5600000000000002e-27,109.0
Cp_V2_contig_8442,Cp_V2_contig_12754,.,0.9202,0.000161,phosphatase BSL3,BSL3,Arabidopsis thaliana,91.569,0.0,805.0
Cp_V2_contig_8442,Cp_V2_contig_13382,.,0.92,0.000163,repeat-containing protein At1g19720,DYW7,Arabidopsis thaliana,44.978,8.209999999999999e-128,394.0
Cp_V2_contig_8442,Cp_V2_contig_16567,.,0.9193,0.000168,finger C3HC-type protein 1-like,zc3hc1,Xenopus laevis,26.347,6.93e-06,53.1
Cp_V2_contig_8442,Cp_V2_contig_15547,.,0.9148,0.000208,,CUL1,Oryza sativa subsp. japonica,85.657,4.36e-145,426.0
Cp_V2_contig_8442,Cp_V2_contig_26404,.,0.9147,0.000208,,,,,,
Cp_V2_contig_8442,Cp_V2_contig_9364,.,0.914,0.000215,factor cwc15,cwc15,Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139),68.421,2.4e-19,83.6
Cp_V2_contig_8442,Cp_V2_contig_1086,.,0.9132,0.000223,protein phosphatase 2C 49,At3g62260,Arabidopsis thaliana,66.242,1.92e-156,445.0
Cp_V2_contig_8442,Cp_V2_contig_9920,.,0.9128,0.000228,9 superfamily member 3,TMN3,Arabidopsis thaliana,84.582,0.0,806.0
Cp_V2_contig_8442,Cp_V2_contig_10455,.,0.9124,0.000231,,,,,,
Cp_V2_contig_8442,Cp_V2_contig_37411,.,0.9119,0.000237,protein 1B,Mfap1b,Mus musculus,51.19,7.010000000000001e-21,92.4
Cp_V2_contig_8442,Cp_V2_contig_5686,.,0.9109,0.000247,,NCDN,Gallus gallus,23.948,9.66e-06,52.0
Cp_V2_contig_8442,Cp_V2_contig_6333,.,0.9108,0.000248,,PSAP,Bos taurus,29.139,1.26e-07,55.1
Cp_V2_contig_8442,Cp_V2_contig_5508,.,0.9106,0.000251,"ligase, mitochondrial 1",THRRS,Arabidopsis thaliana,74.203,0.0,1069.0
Cp_V2_contig_8442,Cp_V2_contig_11243,.,0.9096,0.000261,signal cointegrator 1 complex subunit 2,Ascc2,Mus musculus,21.064,1.81e-14,81.3
Cp_V2_contig_8442,Cp_V2_contig_4523,.,0.9093,0.000265,resistance protein ADR1,ADR1,Arabidopsis thaliana,50.413,2.29e-27,110.0
Cp_V2_contig_8442,Cp_V2_contig_45499,.,0.9084,0.000275,,,,,,
Cp_V2_contig_8442,Cp_V2_contig_7018,.,0.9079,0.000282,,,,,,
Cp_V2_contig_8442,Cp_V2_contig_1073,.,0.9078,0.000282,factor clf1,clf1,Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139),66.829,3.69e-97,299.0
Cp_V2_contig_8442,Cp_V2_contig_4323,.,0.9074,0.000287,"Clp protease ATP-binding subunit ClpA homolog CD4A, chloroplastic",CD4A,Solanum lycopersicum,43.59,1.03e-09,58.2
Cp_V2_contig_8442,Cp_V2_contig_33507,.,0.907,0.000292,kinase 1-like protein HD16,HD16,Oryza sativa subsp. japonica,79.388,0.0,818.0
Cp_V2_contig_8442,Cp_V2_contig_5618,.,0.907,0.000293,factor SYF1,Xab2,Mus musculus,54.122,0.0,831.0
Cp_V2_contig_8442,Cp_V2_contig_2070,.,0.9065,0.000299,chromatid cohesion protein PDS5 homolog C,PDS5C,Arabidopsis thaliana,47.143,2.84e-15,81.3
Cp_V2_contig_8442,Cp_V2_contig_5488,.,0.9055,0.00031,"RNA polymerases II, IV and V subunit 6A",NRPB6A,Arabidopsis thaliana,95.455,1.9499999999999997e-55,176.0
Cp_V2_contig_8442,Cp_V2_contig_6560,.,0.9053,0.000314,,,,,,
Cp_V2_contig_8442,Cp_V2_contig_6745,.,0.9051,0.000316,GRAM protein 1,BAGP1,Arabidopsis thaliana,68.454,5.97e-151,439.0
Cp_V2_contig_8442,Cp_V2_contig_8734,.,0.905,0.000317,domain-containing protein 1,SUN1,Arabidopsis thaliana,49.684,3.92e-92,291.0
Cp_V2_contig_8442,Cp_V2_contig_7346,.,0.9049,0.000318,poly [ADP-ribose] polymerase RCD1,RCD1,Arabidopsis thaliana,36.789,1.17e-87,283.0
Cp_V2_contig_8442,Cp_V2_contig_8124,.,0.9042,0.000328,,,,,,
Cp_V2_contig_8442,Cp_V2_contig_10790,.,0.9037,0.000335,domain-containing protein ECT2,ECT2,Arabidopsis thaliana,55.649,9.23e-170,500.0
Cp_V2_contig_8442,Cp_V2_contig_11988,.,0.9008,0.000376,protein RBP47,RBP47,Nicotiana plumbaginifolia,63.158,2.7700000000000003e-75,234.0
Cp_V2_contig_8442,Cp_V2_contig_14368,.,0.9005,0.00038,,,,,,
Cp_V2_contig_8442,Cp_V2_contig_21613,.,0.9005,0.00038,protein 1,PABN1,Arabidopsis thaliana,75.904,4.83e-72,223.0
Cp_V2_contig_8442,Cp_V2_contig_2704,.,0.9004,0.000381,,,,,,
Cp_V2_contig_8442,Cp_V2_contig_21661,.,0.9002,0.000384,phosphatase 2C 16,HAB1,Arabidopsis thaliana,67.17,5.77e-130,381.0
Cp_V2_contig_8442,Cp_V2_contig_17597,.,0.9001,0.000386,,,,,,
