Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
Cp_V2_contig_110	.	Cp_V2_contig_110	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_1100	.	Cp_V2_contig_1100	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11000	.	Cp_V2_contig_11000	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11001	.	Cp_V2_contig_11001	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11002	.	Cp_V2_contig_11002	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11003	.	Cp_V2_contig_11003	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11004	.	Cp_V2_contig_11004	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11005	.	Cp_V2_contig_11005	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11006	.	Cp_V2_contig_11006	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11007	.	Cp_V2_contig_11007	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11008	.	Cp_V2_contig_11008	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11009	.	Cp_V2_contig_11009	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_1101	.	Cp_V2_contig_1101	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11010	.	Cp_V2_contig_11010	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11011	.	Cp_V2_contig_11011	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11012	.	Cp_V2_contig_11012	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11013	.	Cp_V2_contig_11013	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11014	.	Cp_V2_contig_11014	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11015	.	Cp_V2_contig_11015	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11016	.	Cp_V2_contig_11016	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11017	.	Cp_V2_contig_11017	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11018	.	Cp_V2_contig_11018	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11019	.	Cp_V2_contig_11019	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_1102	.	Cp_V2_contig_1102	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11020	.	Cp_V2_contig_11020	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11021	.	Cp_V2_contig_11021	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11022	.	Cp_V2_contig_11022	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11023	.	Cp_V2_contig_11023	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11024	.	Cp_V2_contig_11024	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11025	.	Cp_V2_contig_11025	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11026	.	Cp_V2_contig_11026	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11027	.	Cp_V2_contig_11027	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11028	.	Cp_V2_contig_11028	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11029	.	Cp_V2_contig_11029	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_1103	.	Cp_V2_contig_1103	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11030	.	Cp_V2_contig_11030	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11031	.	Cp_V2_contig_11031	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11032	.	Cp_V2_contig_11032	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11033	.	Cp_V2_contig_11033	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11034	.	Cp_V2_contig_11034	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11035	.	Cp_V2_contig_11035	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11036	.	Cp_V2_contig_11036	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11037	.	Cp_V2_contig_11037	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11038	.	Cp_V2_contig_11038	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11039	.	Cp_V2_contig_11039	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_1104	.	Cp_V2_contig_1104	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11040	.	Cp_V2_contig_11040	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11041	.	Cp_V2_contig_11041	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11042	.	Cp_V2_contig_11042	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11043	.	Cp_V2_contig_11043	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11044	.	Cp_V2_contig_11044	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11045	.	Cp_V2_contig_11045	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11046	.	Cp_V2_contig_11046	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11047	.	Cp_V2_contig_11047	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11048	.	Cp_V2_contig_11048	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11049	.	Cp_V2_contig_11049	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_1105	.	Cp_V2_contig_1105	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11050	.	Cp_V2_contig_11050	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11051	.	Cp_V2_contig_11051	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11052	.	Cp_V2_contig_11052	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11053	.	Cp_V2_contig_11053	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11054	.	Cp_V2_contig_11054	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11055	.	Cp_V2_contig_11055	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11056	.	Cp_V2_contig_11056	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11057	.	Cp_V2_contig_11057	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11058	.	Cp_V2_contig_11058	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11059	.	Cp_V2_contig_11059	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_1106	.	Cp_V2_contig_1106	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11060	.	Cp_V2_contig_11060	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11061	.	Cp_V2_contig_11061	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11062	.	Cp_V2_contig_11062	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11063	.	Cp_V2_contig_11063	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11064	.	Cp_V2_contig_11064	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11065	.	Cp_V2_contig_11065	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11066	.	Cp_V2_contig_11066	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11067	.	Cp_V2_contig_11067	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11068	.	Cp_V2_contig_11068	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11069	.	Cp_V2_contig_11069	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_1107	.	Cp_V2_contig_1107	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11070	.	Cp_V2_contig_11070	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11071	.	Cp_V2_contig_11071	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11072	.	Cp_V2_contig_11072	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11073	.	Cp_V2_contig_11073	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11074	.	Cp_V2_contig_11074	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11075	.	Cp_V2_contig_11075	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11076	.	Cp_V2_contig_11076	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11077	.	Cp_V2_contig_11077	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11078	.	Cp_V2_contig_11078	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11079	.	Cp_V2_contig_11079	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_1108	.	Cp_V2_contig_1108	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11080	.	Cp_V2_contig_11080	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11081	.	Cp_V2_contig_11081	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11082	.	Cp_V2_contig_11082	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11083	.	Cp_V2_contig_11083	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11084	.	Cp_V2_contig_11084	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11085	.	Cp_V2_contig_11085	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11086	.	Cp_V2_contig_11086	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11087	.	Cp_V2_contig_11087	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11088	.	Cp_V2_contig_11088	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11089	.	Cp_V2_contig_11089	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_1109	.	Cp_V2_contig_1109	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11090	.	Cp_V2_contig_11090	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11091	.	Cp_V2_contig_11091	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11092	.	Cp_V2_contig_11092	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11093	.	Cp_V2_contig_11093	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11094	.	Cp_V2_contig_11094	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11095	.	Cp_V2_contig_11095	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11096	.	Cp_V2_contig_11096	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11097	.	Cp_V2_contig_11097	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11098	.	Cp_V2_contig_11098	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11099	.	Cp_V2_contig_11099	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_111	.	Cp_V2_contig_111	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_1110	.	Cp_V2_contig_1110	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11100	.	Cp_V2_contig_11100	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11101	.	Cp_V2_contig_11101	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11102	.	Cp_V2_contig_11102	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11103	.	Cp_V2_contig_11103	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11104	.	Cp_V2_contig_11104	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11105	.	Cp_V2_contig_11105	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11106	.	Cp_V2_contig_11106	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11107	.	Cp_V2_contig_11107	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11108	.	Cp_V2_contig_11108	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11109	.	Cp_V2_contig_11109	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_1111	.	Cp_V2_contig_1111	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11110	.	Cp_V2_contig_11110	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11111	.	Cp_V2_contig_11111	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11112	.	Cp_V2_contig_11112	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11113	.	Cp_V2_contig_11113	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11114	.	Cp_V2_contig_11114	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11115	.	Cp_V2_contig_11115	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11116	.	Cp_V2_contig_11116	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11117	.	Cp_V2_contig_11117	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11118	.	Cp_V2_contig_11118	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11119	.	Cp_V2_contig_11119	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_1112	.	Cp_V2_contig_1112	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11120	.	Cp_V2_contig_11120	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11121	.	Cp_V2_contig_11121	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11122	.	Cp_V2_contig_11122	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11123	.	Cp_V2_contig_11123	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11124	.	Cp_V2_contig_11124	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11125	.	Cp_V2_contig_11125	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11126	.	Cp_V2_contig_11126	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11127	.	Cp_V2_contig_11127	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11128	.	Cp_V2_contig_11128	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11129	.	Cp_V2_contig_11129	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_1113	.	Cp_V2_contig_1113	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11130	.	Cp_V2_contig_11130	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11131	.	Cp_V2_contig_11131	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11132	.	Cp_V2_contig_11132	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11133	.	Cp_V2_contig_11133	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11134	.	Cp_V2_contig_11134	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11135	.	Cp_V2_contig_11135	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11136	.	Cp_V2_contig_11136	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11137	.	Cp_V2_contig_11137	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11138	.	Cp_V2_contig_11138	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11139	.	Cp_V2_contig_11139	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_1114	.	Cp_V2_contig_1114	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11140	.	Cp_V2_contig_11140	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11141	.	Cp_V2_contig_11141	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11142	.	Cp_V2_contig_11142	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11143	.	Cp_V2_contig_11143	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11144	.	Cp_V2_contig_11144	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11145	.	Cp_V2_contig_11145	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11146	.	Cp_V2_contig_11146	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11147	.	Cp_V2_contig_11147	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11148	.	Cp_V2_contig_11148	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11149	.	Cp_V2_contig_11149	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_1115	.	Cp_V2_contig_1115	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11150	.	Cp_V2_contig_11150	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11151	.	Cp_V2_contig_11151	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11152	.	Cp_V2_contig_11152	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11153	.	Cp_V2_contig_11153	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11154	.	Cp_V2_contig_11154	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11155	.	Cp_V2_contig_11155	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11156	.	Cp_V2_contig_11156	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11157	.	Cp_V2_contig_11157	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11158	.	Cp_V2_contig_11158	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11159	.	Cp_V2_contig_11159	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_1116	.	Cp_V2_contig_1116	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11160	.	Cp_V2_contig_11160	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11161	.	Cp_V2_contig_11161	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11162	.	Cp_V2_contig_11162	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11163	.	Cp_V2_contig_11163	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11164	.	Cp_V2_contig_11164	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11165	.	Cp_V2_contig_11165	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11166	.	Cp_V2_contig_11166	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11167	.	Cp_V2_contig_11167	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11168	.	Cp_V2_contig_11168	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11169	.	Cp_V2_contig_11169	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_1117	.	Cp_V2_contig_1117	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11170	.	Cp_V2_contig_11170	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11171	.	Cp_V2_contig_11171	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11172	.	Cp_V2_contig_11172	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11173	.	Cp_V2_contig_11173	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11174	.	Cp_V2_contig_11174	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11175	.	Cp_V2_contig_11175	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11176	.	Cp_V2_contig_11176	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11177	.	Cp_V2_contig_11177	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11178	.	Cp_V2_contig_11178	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11179	.	Cp_V2_contig_11179	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_1118	.	Cp_V2_contig_1118	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11180	.	Cp_V2_contig_11180	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11181	.	Cp_V2_contig_11181	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11182	.	Cp_V2_contig_11182	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11183	.	Cp_V2_contig_11183	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11184	.	Cp_V2_contig_11184	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11185	.	Cp_V2_contig_11185	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11186	.	Cp_V2_contig_11186	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11187	.	Cp_V2_contig_11187	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11188	.	Cp_V2_contig_11188	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11189	.	Cp_V2_contig_11189	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_1119	.	Cp_V2_contig_1119	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11190	.	Cp_V2_contig_11190	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11191	.	Cp_V2_contig_11191	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11192	.	Cp_V2_contig_11192	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11193	.	Cp_V2_contig_11193	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11194	.	Cp_V2_contig_11194	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11195	.	Cp_V2_contig_11195	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11196	.	Cp_V2_contig_11196	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11197	.	Cp_V2_contig_11197	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11198	.	Cp_V2_contig_11198	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11199	.	Cp_V2_contig_11199	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_112	.	Cp_V2_contig_112	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_1120	.	Cp_V2_contig_1120	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11200	.	Cp_V2_contig_11200	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11201	.	Cp_V2_contig_11201	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11202	.	Cp_V2_contig_11202	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11203	.	Cp_V2_contig_11203	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11204	.	Cp_V2_contig_11204	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11205	.	Cp_V2_contig_11205	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11206	.	Cp_V2_contig_11206	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11207	.	Cp_V2_contig_11207	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11208	.	Cp_V2_contig_11208	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11209	.	Cp_V2_contig_11209	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_1121	.	Cp_V2_contig_1121	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11210	.	Cp_V2_contig_11210	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11211	.	Cp_V2_contig_11211	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11212	.	Cp_V2_contig_11212	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11213	.	Cp_V2_contig_11213	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11214	.	Cp_V2_contig_11214	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11215	.	Cp_V2_contig_11215	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11216	.	Cp_V2_contig_11216	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11217	.	Cp_V2_contig_11217	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11218	.	Cp_V2_contig_11218	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11219	.	Cp_V2_contig_11219	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_1122	.	Cp_V2_contig_1122	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11220	.	Cp_V2_contig_11220	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11221	.	Cp_V2_contig_11221	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11222	.	Cp_V2_contig_11222	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11223	.	Cp_V2_contig_11223	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11224	.	Cp_V2_contig_11224	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11225	.	Cp_V2_contig_11225	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11226	.	Cp_V2_contig_11226	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11227	.	Cp_V2_contig_11227	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11228	.	Cp_V2_contig_11228	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11229	.	Cp_V2_contig_11229	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_1123	.	Cp_V2_contig_1123	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11230	.	Cp_V2_contig_11230	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11231	.	Cp_V2_contig_11231	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11232	.	Cp_V2_contig_11232	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11233	.	Cp_V2_contig_11233	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11234	.	Cp_V2_contig_11234	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11235	.	Cp_V2_contig_11235	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11236	.	Cp_V2_contig_11236	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11237	.	Cp_V2_contig_11237	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11238	.	Cp_V2_contig_11238	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11239	.	Cp_V2_contig_11239	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_1124	.	Cp_V2_contig_1124	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11240	.	Cp_V2_contig_11240	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11241	.	Cp_V2_contig_11241	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11242	.	Cp_V2_contig_11242	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11243	.	Cp_V2_contig_11243	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11244	.	Cp_V2_contig_11244	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11245	.	Cp_V2_contig_11245	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11246	.	Cp_V2_contig_11246	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11247	.	Cp_V2_contig_11247	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11248	.	Cp_V2_contig_11248	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11249	.	Cp_V2_contig_11249	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_1125	.	Cp_V2_contig_1125	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11250	.	Cp_V2_contig_11250	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11251	.	Cp_V2_contig_11251	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11252	.	Cp_V2_contig_11252	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11253	.	Cp_V2_contig_11253	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11254	.	Cp_V2_contig_11254	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11255	.	Cp_V2_contig_11255	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11256	.	Cp_V2_contig_11256	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11257	.	Cp_V2_contig_11257	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11258	.	Cp_V2_contig_11258	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11259	.	Cp_V2_contig_11259	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_1126	.	Cp_V2_contig_1126	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11260	.	Cp_V2_contig_11260	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11261	.	Cp_V2_contig_11261	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11262	.	Cp_V2_contig_11262	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11263	.	Cp_V2_contig_11263	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11264	.	Cp_V2_contig_11264	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11265	.	Cp_V2_contig_11265	+	1	1000	0.0	0.0	0.0
Cp_V2_contig_11266	.	Cp_V2_contig_11266	+	1	1000	0.0	0.0	0.0
